siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
428268023,35735,42826802335735,O,2006-03-29,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,12,,AV,MAL RANDON,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,CASINO SHOP,,,,47.11C,NAFRev2,O
428268023,35875,42826802335875,O,2006-04-08,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,53 A 55,53,,,GRANDE RUE,38160,SAINT-MARCELLIN,,,38416,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
428268023,36436,42826802336436,O,2006-10-18,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,116,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,LE PETIT CASINO DU COURS BERRIAT,,,,47.11C,NAFRev2,O
428268023,36758,42826802336758,O,2007-02-01,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,17,,RUE,DE LA REPUBLIQUE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,LEADER PRICE EXPRESS,,,,47.11B,NAFRev2,O
428268023,37038,42826802337038,O,2007-04-21,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,,,AV,DU VERCORS,38112,AUTRANS-MEAUDRE EN VERCORS,,,38225,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
428268023,38150,42826802338150,O,2008-02-01,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,,,RUE,SENEBRIER,38710,MENS,,,38226,,,,,,,,,,,,,,,,,,,A,CASINO SHOP,,,,47.11C,NAFRev2,O
428268023,38895,42826802338895,O,2008-12-18,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,CENTRE COMMERCIAL ROCHE BERANCHER,706,,AV,DU PERE TASSE,38410,CHAMROUSSE,,,38567,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
428268023,39836,42826802339836,O,2010-11-06,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,,,RUE,DU PONT PROUILLER,38700,LA TRONCHE,,,38516,,,,,,,,,,,,,,,,,,,A,LE PETIT CASINO DE LA TRONCHE,,,,47.11C,NAFRev2,O
428268023,39877,42826802339877,O,2010-12-29,01,2019,,2021-10-27T08:07:40,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,23,,AV,JEANNE D ARC,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,CASINO SHOP,,,,47.11C,NAFRev2,O
428268023,40685,42826802340685,O,2011-12-17,01,2019,,2021-10-27T08:07:41,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,178,,AV,HENRY DUHAMEL,38410,CHAMROUSSE,,,38567,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
428268023,41709,42826802341709,O,2012-12-19,01,2019,,2021-10-27T08:07:41,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,31,,RTE,D URIAGE,38410,SAINT MARTIN D'URIAGE,,,38422,,,,,,,,,,,,,,,,,,,A,LE PETIT CASINO DE ST MARTIN D'URIAGE,,,,47.11C,NAFRev2,O
428268023,42053,42826802342053,O,2014-01-23,01,2019,,2021-10-27T08:07:41,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,,60,,RUE,AMPERE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
428268023,42103,42826802342103,O,2014-10-15,12,2019,,2021-10-27T08:07:41,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,LIEUDIT LE BOU,,,,RD 1075,38510,VEZERONCE-CURTIN,,,38543,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
428268023,42764,42826802342764,O,2015-07-22,12,2019,,2021-10-27T08:07:41,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,LIEUDIT ST BONNET,,,RUE,SERGE MAUROIT,38090,VILLEFONTAINE,,,38553,,,,,,,,,,,,,,,,,,,A,CASINO,,,,47.11D,NAFRev2,O
428268023,43762,42826802343762,O,2020-12-19,,,,2020-12-21T08:28:04,false,A,O,,1999-12-08,5710,DISTRIBUTION CASINO FRANCE,DCF,,,,,,,,,,,,,47.11F,NAFRev2,,N,O,53,2019,37699,2022-02-14T16:42:49,GE,2019,MARMOTTE,23,,AV,DE LA MUZELLE,38860,LES DEUX ALPES,,,38253,,,,,,,,,,,,,,,,,,,A,LE PETIT CASINO,,,,47.11C,NAFRev2,N
429107261,00019,42910726100019,O,2000-01-11,NN,,,2021-09-06T10:02:40,true,A,O,,2000-01-11,1000,,,,,,F,RANCON,JACQUET,KAREN,,,,KAREN,,47.11B,NAFRev2,,,N,NN,,00019,2021-07-23T12:47:14,PME,2019,,30,,CHE,DE LA CASSOLE,38110,SAINT-DIDIER-DE-LA-TOUR,,,38381,,,,,,,,,,,,,,,,,,,A,,,,FERME DE LA CASSOLE,47.11B,NAFRev2,N
429828304,00049,42982830400049,O,2011-07-19,,,,2021-02-23T11:49:34,true,A,O,,2000-03-09,5499,SEBISA,,MARCHE PLUS,,,,,,,,,,,,47.11D,NAFRev2,,N,N,NN,,00049,2019-02-06T04:04:16,PME,2019,,420,,CHE,DU GAYOT,38430,SAINT-JEAN-DE-MOIRANS,,,38400,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,N
432351450,00015,43235145000015,O,2000-07-17,03,2019,,2021-10-27T08:11:42,true,A,O,,2000-07-17,5499,BERRIAT BIO,,RAYONS VERTS,,,,,,,,,,,,47.11B,NAFRev2,,,O,03,2019,00015,2021-10-27T08:11:42,PME,2019,,38,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,LA VIE CLAIRE,,,,47.11B,NAFRev2,O
432418499,00021,43241849900021,O,2007-12-31,11,2019,,2021-10-27T08:11:48,true,A,O,,2000-07-22,5710,JOUFFI,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,11,2019,00021,2021-10-27T08:11:48,PME,2019,,,,PL,CAMILLE JOUFFRAY,38200,VIENNE,,,38544,,,,,,,,,,,,,,,,,,,A,INTERMARCHE,,,,47.11D,NAFRev2,O
432471274,00022,43247127400022,O,2000-08-02,01,2019,1089ZZ,2021-10-27T08:11:52,false,A,O,,2000-08-02,5499,AL DENTE,,GOUTS D'ITALIE,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00030,2021-10-27T08:11:52,PME,2019,HALLES SAINTE CLAIRE,19,,PL,SAINTE CLAIRE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,GOUTS D'ITALIE SPECIALITES ITALIENNES,,,,47.11B,NAFRev2,O
432719367,00018,43271936700018,O,2000-07-01,01,2019,1085ZZ,2021-10-27T08:12:12,true,A,O,,2000-07-01,5710,SOCIETE LAURENTIG,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,01,2019,00018,2021-10-27T08:12:12,PME,2019,,6,,PL,DE VERDUN,38320,EYBENS,,,38158,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
432928943,00013,43292894300013,O,2000-08-16,NN,,,2019-11-14T14:00:35,true,A,O,,2000-08-16,1000,,,,,,M,CHEKKAL,,FERHAT,,,,FERHAT,,47.11B,NAFRev2,,,N,NN,,00013,2017-05-20T06:15:01,PME,2019,,18,,RUE,DES MARETTES,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
433705373,00028,43370537300028,O,2004-03-01,NN,,,2019-11-14T14:00:35,false,A,O,,2000-11-01,5499,KONYA MEVLANA,,,,,,,,,,,,,,68.20B,NAFRev2,,,N,NN,,00010,2017-05-24T13:10:44,PME,2019,,16,,RUE,JOSEPH CUGNOT,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
433777893,00010,43377789300010,O,2001-01-02,NN,,,2008-01-04T19:11:41,true,A,O,,2001-01-02,1000,,,EPICERIE PLUS,,,M,ZAYET,,HASSEN,,,,HASSEN,,47.11B,NAFRev2,,,N,NN,,00010,2017-05-20T06:20:59,PME,2019,,45,,RUE,THIERS,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
433978293,00028,43397829300028,O,2002-05-14,12,2019,,2021-10-27T08:13:56,true,A,O,,2000-12-15,5710,LA CAPUCHE,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,12,2019,00028,2021-10-27T08:13:56,PME,2019,QUARTIER DE LA CAPUCHE,10,,RUE,EDOUARD VAILLANT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
434277984,00010,43427798400010,O,2001-01-02,NN,,,2008-01-04T19:24:23,true,A,O,,2001-01-02,1000,,,,,,M,LAMY,,STEPHANE,,,,STEPHANE,,47.11C,NAFRev2,,,N,NN,,00010,2017-05-20T06:24:50,PME,2019,CASINO,28,,PL,LIBERATION,38450,VIF,,,38545,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
434569422,00018,43456942200018,O,2001-03-01,21,2019,,2021-10-27T08:14:56,true,A,O,,2001-03-01,5710,DOMUGUES,,INTERMARCHE,,,,,,,,,,,,47.11F,NAFRev2,,,O,21,2019,00018,2021-10-27T08:14:56,PME,2019,,178,,RTE,LYON,38300,DOMARIN,,,38149,,,,,,,,,,,,,,,,,,,A,,,,,47.11F,NAFRev2,O
434997219,00028,43499721900028,O,2005-10-01,03,2019,,2021-10-27T08:15:39,true,A,O,,2001-03-15,5499,GWENLIB,,,,,,,,,,,,,,47.11D,NAFRev2,,,O,03,2019,00028,2021-10-27T08:15:39,PME,2019,,13,,AV,ALBERT 1ER DE BELGIQUE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
435238803,00017,43523880300017,O,2001-03-06,,,,2019-11-14T14:00:36,true,A,O,,2001-03-06,1000,,,PETIT CASINO,,,M,JEANNEL,,GREGORY,,,,GREGORY,,47.11C,NAFRev2,,,N,,,00017,2017-05-20T06:31:51,PME,2019,,28,,PL,PAUL MORAND,38550,LE PEAGE-DE-ROUSSILLON,,,38298,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
435344189,00012,43534418900012,O,2001-01-23,NN,,,2008-01-04T19:49:19,true,A,O,,2001-01-23,5499,LE GOUT DU SUD,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00012,2012-02-17T03:00:50,PME,2019,,8,,RUE,LESDIGUIERES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
438008278,00022,43800827800022,O,2006-06-01,NN,,,2019-11-14T14:00:36,false,A,O,,2001-05-14,1000,,,PETIT CASINO,,,M,SALVO,,FRANCOIS,,,,FRANCOIS,,47.11B,NAFRev2,,,N,NN,,00014,2017-05-20T06:37:49,PME,2019,,53,,,GRANDE RUE,38160,SAINT-MARCELLIN,,,38416,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
438956872,00016,43895687200016,O,2001-07-10,NN,,,2008-01-04T20:23:33,true,A,O,,2001-07-10,1000,,,,,,M,RUIZ GOMEZ,,MANUEL,,,,MANUEL,,47.11B,NAFRev2,,,N,NN,,00016,2017-05-20T06:44:58,PME,2019,,39,,PL,DE LA LIBERATION,38220,VIZILLE,,,38562,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
439570516,00013,43957051600013,O,2001-07-03,NN,,,2019-11-14T14:00:36,true,A,O,,2001-07-03,1000,,,,,,M,SUEUR,,PIERRE,,,,PIERRE,,47.11B,NAFRev2,,,N,NN,,00013,2017-05-20T06:49:41,PME,2019,,136,,,GRANDE RUE,38650,MONESTIER-DE-CLERMONT,,,38242,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
439673997,00078,43967399700078,O,2021-06-16,,,,2021-09-06T10:03:01,true,A,O,,2001-10-13,1000,,,,,,F,KHALIFA,,KARIMA,ELHAME,HANEM,,KARIMA,,47.11B,NAFRev2,,,N,NN,,00078,2021-07-05T11:49:35,PME,2019,,25,,,TERR MARCEL PAUL,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,A,OASIS,,,OASIS,47.11B,NAFRev2,N
440283752,02982,44028375202982,O,2002-04-30,21,2019,,2021-10-27T08:19:59,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,CENTRE COMMERCIAL LES MUGUETS,,,RUE,DES MUGUETS,38070,SAINT-QUENTIN-FALLAVIER,,,38449,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,03220,44028375203220,O,2002-04-30,21,2019,,2021-10-27T08:19:59,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,,,,RUE,JOSEPH GRENOUILLET,38780,PONT-EVEQUE,,,38318,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,04640,44028375204640,O,2002-04-30,12,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,,151,,AV,DE CHARTREUSE,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,04657,44028375204657,O,2002-04-30,12,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,,8,,RUE,CARNOT,38430,MOIRANS,,,38239,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,04673,44028375204673,O,2002-04-30,12,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,,,,RUE,GENERAL RAMBEAUD,38500,VOIRON,,,38563,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,04681,44028375204681,O,2002-04-30,21,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,ZAC DU GRAND ROCHEFORT,,,AV,DE LA RIDELET,38640,CLAIX,,,38111,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,04699,44028375204699,O,2002-04-30,21,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,RN 91,,,,LES ILES,38220,VIZILLE,,,38562,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440283752,06264,44028375206264,O,2004-06-23,21,2019,,2021-10-27T08:20:00,false,A,O,,2001-12-19,5710,CSF,,,,,,,,,,,,,,46.39B,NAFRev2,,N,O,53,2019,00010,2022-02-11T08:25:02,GE,2019,,,,RUE,DU 19 MARS 1962,38360,SASSENAGE,,,38474,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
440573491,00014,44057349100014,O,2001-07-09,NN,,,2008-01-04T20:59:25,true,A,O,,2001-07-09,1000,,,,,,M,DOHET,,MARC,,,,MARC,,47.11B,NAFRev2,,,N,NN,,00014,2017-05-20T06:58:05,PME,2019,PETIT CASINO,10,,RUE,DES ALPES,38350,LA MURE,,,38269,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
440698504,00048,44069850400048,O,2009-03-27,21,2019,,2021-10-27T08:20:39,true,A,O,,2002-02-01,5710,SAS MIDIS,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,21,2019,00048,2021-10-27T08:20:39,PME,2019,PARC D'ACTIVITES BIEVRE DAUPHINE,250,,RTE,DE RIVES,38690,COLOMBE,,,38118,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
440872760,00010,44087276000010,O,2002-02-01,NN,,,2008-01-04T21:06:54,true,A,O,,2002-02-01,1000,,,,,,F,PHAN,BUI,NATHALIE,,,,NATHALIE,,47.11B,NAFRev2,,,N,NN,,00010,2017-05-20T07:00:44,PME,2019,,41,,AV,JEANNE D ARC,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
441465051,00023,44146505100023,O,2004-02-09,NN,,,2021-02-23T13:23:02,false,A,O,,2002-04-02,5499,OBIGAND,,OBIGAND,,,,,,,,,,,,47.11C,NAFRev2,,N,O,03,2019,00031,2021-10-27T08:21:41,PME,2019,,3,,PL,SAINT BRUNO,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
441465051,00031,44146505100031,O,2004-02-09,,,,2020-01-15T03:47:55,true,A,O,,2002-04-02,5499,OBIGAND,,OBIGAND,,,,,,,,,,,,47.11C,NAFRev2,,N,O,03,2019,00031,2021-10-27T08:21:41,PME,2019,,13,,AV,ALBERT 1ER DE BELGIQUE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
441465051,00049,44146505100049,O,2006-09-20,03,2019,,2021-10-27T08:21:41,false,A,O,,2002-04-02,5499,OBIGAND,,OBIGAND,,,,,,,,,,,,47.11C,NAFRev2,,N,O,03,2019,00031,2021-10-27T08:21:41,PME,2019,20-22,,,RUE,DE STRASBOURG,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,SPAR,,,,47.11C,NAFRev2,O
442136149,00014,44213614900014,O,2002-05-27,NN,,,2020-02-07T04:07:22,true,A,O,,2002-05-27,5499,HAOUAS,,SUPERETTE CONDORCET,,,,,,,,,,,,47.11B,NAFRev2,,N,N,NN,,00014,2020-07-09T11:16:23,PME,2019,,5,,PL,CONDORCET,38320,EYBENS,,,38158,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
442317988,00040,44231798800040,O,2016-03-24,02,2019,,2021-10-27T08:22:46,false,A,O,,2002-05-07,1000,,,,,,M,BEN MOUSSA,,FARHAT,,,,FARHAT,,47.11B,NAFRev2,,,O,02,2019,00065,2021-10-27T08:22:46,PME,2019,,13,,RUE,DU MAQUIS DE L OISANS,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,A,SPAR,,,,47.11B,NAFRev2,O
442403622,00016,44240362200016,O,2002-05-23,NN,,,2008-04-26T16:24:11,true,A,O,,2002-05-23,1000,,,,,,M,BEN HASSEN,,MOURAD,,,,MOURAD,,47.11B,NAFRev2,,,N,NN,,00016,2017-05-20T07:12:43,PME,2019,,,,AV,GEORGES CLEMENCEAU,38560,JARRIE,,,38200,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
442809356,00011,44280935600011,O,2002-05-16,NN,,,2021-02-23T13:24:52,true,A,O,,2002-05-16,1000,,,,,,F,WEICHERT,TESTON,MARIE-ANGE,SANDRINE,,,MARIE-ANGE,,47.11B,NAFRev2,,,N,NN,,00011,2017-05-20T07:15:37,PME,2019,,82,,PL,CECILLON PERRIER,38780,SEPTEME,,,38480,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
443949169,00017,44394916900017,O,2002-11-01,01,2019,,2021-10-27T08:24:51,true,A,O,,2002-11-01,5499,ETABLISSEMENTS POITEVIN,,8 A HUIT,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00017,2021-10-27T08:24:51,PME,2019,,6,,RUE,LAVOISIER,38490,SAINT-ANDRE-LE-GAZ,,,38357,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
444084263,00029,44408426300029,O,2018-11-26,01,2019,,2021-10-27T08:25:01,true,A,O,,2002-10-03,1000,,,,,,M,LAVALARD,,DIDIER,,,,DIDIER,,47.11C,NAFRev2,,,O,01,2019,00029,2021-10-27T08:25:01,PME,2019,CASINO SHOP,23,,AV,JEANNE D ARC,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
444330641,00028,44433064100028,O,2005-05-31,22,2019,,2021-12-08T03:51:36,true,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,RD 75 ZAC DU MONT GUILLERM,75,,LD,LIEU DIT LES ROUTES,38780,OYTIER-SAINT-OBLAS,,,38288,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
444330641,00093,44433064100093,O,2005-07-01,11,2019,,2021-10-27T08:25:21,false,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,,,,RUE,DU 19 MARS 1962,38550,SAINT MAURICE L'EXIL,,,38425,,,,,,,,,,,,,,,,,,,A,ALDI MARCHE,,,,47.11D,NAFRev2,O
444330641,00119,44433064100119,O,2005-07-01,11,2019,,2021-10-27T08:25:21,false,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,,,,QUAI,FREDERIC MISTRAL,38200,VIENNE,,,38544,,,,,,,,,,,,,,,,,,,A,ALDI MARCHE,,,,47.11D,NAFRev2,O
444330641,00572,44433064100572,O,2010-05-26,03,2019,,2021-10-27T08:25:21,false,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,ZI LEVATEL,,,RUE,LOUIS NEEL,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,A,ALDI MARCHE,,,,47.11C,NAFRev2,O
444330641,00655,44433064100655,O,2013-03-06,11,2019,,2021-10-27T08:25:21,false,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,CENTRE COMMERCIAL DU PARC DU SOLEIL,,,RTE,DE LYON,38150,CHANAS,,,38072,,,,,,,,,,,,,,,,,,,A,ALDI MARCHE,,,,47.11C,NAFRev2,O
444330641,00705,44433064100705,O,2018-11-20,,,,2019-02-20T14:13:00,false,A,O,,2002-11-28,5499,ALDI MARCHE,,ALDI MARCHE,,,,,,,,,,,,47.11D,NAFRev2,,N,O,41,2019,00028,2022-01-03T14:19:44,GE,2019,,,,PL,DES EAUX CLAIRES,38780,ESTRABLIN,,,38157,,,,,,,,,,,,,,,,,,,A,ALDI MARCHE,,,,47.11C,NAFRev2,N
